"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","TSNS.DESIGNATION","population","crime_rate"
"098",2025,"Auto Theft",45,"Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood",20080,22.4103585657371
"098",2025,"Break and Enter",102,"Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood",20080,50.796812749004
"098",2025,"Robbery",20,"Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood",20080,9.9601593625498
"098",2025,"Theft Over",11,"Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood",20080,5.47808764940239
"099",2020,"Assault",41,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,25.0458155161881
"099",2020,"Auto Theft",21,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,12.8283445326817
"099",2020,"Break and Enter",36,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,21.9914477703115
"099",2020,"Robbery",15,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,9.16310323762981
"099",2020,"Theft Over",4,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,2.44349419670128
"099",2021,"Assault",54,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,32.9871716554673
"099",2021,"Auto Theft",37,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,22.6023213194869
"099",2021,"Break and Enter",34,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,20.7697006719609
"099",2021,"Robbery",9,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,5.49786194257789
"099",2021,"Theft Over",5,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,3.0543677458766
"099",2022,"Assault",54,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,32.9871716554673
"099",2022,"Auto Theft",62,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,37.8741600488699
"099",2022,"Break and Enter",27,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,16.4935858277337
"099",2022,"Robbery",4,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,2.44349419670128
"099",2022,"Theft Over",4,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,2.44349419670128
"099",2023,"Assault",74,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,45.2046426389737
"099",2023,"Auto Theft",57,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,34.8197923029933
"099",2023,"Break and Enter",21,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,12.8283445326817
"099",2023,"Robbery",8,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,4.88698839340257
"099",2023,"Theft Over",6,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,3.66524129505192
"099",2024,"Assault",52,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,31.7654245571167
"099",2024,"Auto Theft",49,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,29.9328039095907
"099",2024,"Break and Enter",48,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,29.3219303604154
"099",2024,"Robbery",5,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,3.0543677458766
"099",2024,"Theft Over",5,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,3.0543677458766
"099",2025,"Assault",59,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,36.0415394013439
"099",2025,"Auto Theft",44,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,26.8784361637141
"099",2025,"Break and Enter",39,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,23.8240684178375
"099",2025,"Robbery",2,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,1.22174709835064
"099",2025,"Theft Over",8,"Mount Pleasant East","Not an NIA or Emerging Neighbourhood",16370,4.88698839340257
"100",2020,"Assault",94,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,75.7453666398066
"100",2020,"Auto Theft",17,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,13.6986301369863
"100",2020,"Break and Enter",35,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,28.2030620467365
"100",2020,"Robbery",9,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,7.2522159548751
"100",2020,"Theft Over",7,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,5.6406124093473
"100",2021,"Assault",60,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,48.348106365834
"100",2021,"Auto Theft",29,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,23.3682514101531
"100",2021,"Break and Enter",30,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,24.174053182917
"100",2021,"Robbery",4,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,3.2232070910556
"100",2021,"Theft Over",3,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,2.4174053182917
"100",2022,"Assault",132,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,106.365834004835
"100",2022,"Auto Theft",34,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,27.3972602739726
"100",2022,"Break and Enter",32,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,25.7856567284448
"100",2022,"Robbery",5,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,4.0290088638195
"100",2022,"Theft Over",5,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,4.0290088638195
"100",2023,"Assault",106,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,85.4149879129734
"100",2023,"Auto Theft",40,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,32.232070910556
"100",2023,"Break and Enter",34,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,27.3972602739726
"100",2023,"Robbery",10,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,8.058017727639
"100",2023,"Theft Over",19,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,15.3102336825141
"100",2024,"Assault",157,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,126.510878323932
"100",2024,"Auto Theft",30,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,24.174053182917
"100",2024,"Break and Enter",34,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,27.3972602739726
"100",2024,"Robbery",16,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,12.8928283642224
"100",2024,"Theft Over",17,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,13.6986301369863
"100",2025,"Assault",101,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,81.3859790491539
"100",2025,"Auto Theft",17,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,13.6986301369863
"100",2025,"Break and Enter",20,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,16.116035455278
"100",2025,"Robbery",14,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,11.2812248186946
"100",2025,"Theft Over",14,"Yonge-Eglinton","Not an NIA or Emerging Neighbourhood",12410,11.2812248186946
"101",2020,"Assault",26,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,23.9410681399632
"101",2020,"Auto Theft",36,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,33.1491712707182
"101",2020,"Break and Enter",33,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,30.3867403314917
"101",2020,"Robbery",5,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,4.60405156537753
"101",2020,"Theft Over",6,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,5.52486187845304
"101",2021,"Assault",15,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,13.8121546961326
"101",2021,"Auto Theft",74,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,68.1399631675875
"101",2021,"Break and Enter",23,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,21.1786372007366
"101",2021,"Robbery",2,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,1.84162062615101
"101",2021,"Theft Over",4,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,3.68324125230203
"101",2022,"Assault",30,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,27.6243093922652
"101",2022,"Auto Theft",82,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,75.5064456721915
"101",2022,"Break and Enter",26,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,23.9410681399632
"101",2022,"Theft Over",10,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,9.20810313075506
"101",2023,"Assault",45,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,41.4364640883978
"101",2023,"Auto Theft",95,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,87.4769797421731
"101",2023,"Break and Enter",74,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,68.1399631675875
"101",2023,"Robbery",1,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,0.920810313075506
"101",2023,"Theft Over",2,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,1.84162062615101
"101",2024,"Assault",33,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,30.3867403314917
"101",2024,"Auto Theft",28,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,25.7826887661142
"101",2024,"Break and Enter",53,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,48.8029465930018
"101",2024,"Robbery",7,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,6.44567219152855
"101",2024,"Theft Over",8,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,7.36648250460405
"101",2025,"Assault",23,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,21.1786372007366
"101",2025,"Auto Theft",12,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,11.0497237569061
"101",2025,"Break and Enter",40,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,36.8324125230203
"101",2025,"Robbery",9,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,8.28729281767956
"101",2025,"Theft Over",7,"Forest Hill South","Not an NIA or Emerging Neighbourhood",10860,6.44567219152855
"102",2020,"Assault",44,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,35.8014646053702
"102",2020,"Auto Theft",39,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,31.73311635476
"102",2020,"Break and Enter",44,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,35.8014646053702
"102",2020,"Robbery",17,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,13.8323840520749
"102",2020,"Theft Over",6,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,4.8820179007323
"102",2021,"Assault",41,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,33.3604556550041
"102",2021,"Auto Theft",37,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,30.1057770545159
"102",2021,"Break and Enter",12,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,9.7640358014646
"102",2021,"Robbery",3,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,2.44100895036615
"102",2021,"Theft Over",4,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,3.2546786004882
"102",2022,"Assault",52,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,42.3108218063466
"102",2022,"Auto Theft",38,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,30.9194467046379
"102",2022,"Break and Enter",17,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,13.8323840520749
"102",2022,"Robbery",9,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,7.32302685109845
"102",2022,"Theft Over",4,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,3.2546786004882
"102",2023,"Assault",56,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,45.5655004068348
"102",2023,"Auto Theft",55,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,44.7518307567128
"102",2023,"Break and Enter",43,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,34.9877949552482
"102",2023,"Robbery",9,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,7.32302685109845
"102",2023,"Theft Over",3,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,2.44100895036615
"102",2024,"Assault",49,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,39.8698128559805
"102",2024,"Auto Theft",16,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,13.0187144019528
"102",2024,"Break and Enter",28,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,22.7827502034174
"102",2024,"Robbery",6,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,4.8820179007323
"102",2024,"Theft Over",4,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,3.2546786004882
"102",2025,"Assault",55,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,44.7518307567128
"102",2025,"Auto Theft",10,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,8.1366965012205
"102",2025,"Break and Enter",22,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,17.9007323026851
"102",2025,"Robbery",1,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,0.81366965012205
"102",2025,"Theft Over",6,"Forest Hill North","Not an NIA or Emerging Neighbourhood",12290,4.8820179007323
"103",2020,"Assault",25,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,16.7112299465241
"103",2020,"Auto Theft",29,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,19.3850267379679
"103",2020,"Break and Enter",57,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,38.1016042780749
"103",2020,"Robbery",12,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,8.02139037433155
"103",2020,"Theft Over",10,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,6.68449197860962
"103",2021,"Assault",33,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,22.0588235294118
"103",2021,"Auto Theft",58,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,38.7700534759358
"103",2021,"Break and Enter",26,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,17.379679144385
"103",2021,"Robbery",7,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,4.67914438502674
"103",2021,"Theft Over",3,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,2.00534759358289
"103",2022,"Assault",28,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,18.716577540107
"103",2022,"Auto Theft",101,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,67.5133689839572
"103",2022,"Break and Enter",35,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,23.3957219251337
"103",2022,"Robbery",8,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,5.3475935828877
"103",2022,"Theft Over",5,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,3.34224598930481
"103",2023,"Assault",32,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,21.3903743315508
"103",2023,"Auto Theft",126,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,84.2245989304813
"103",2023,"Break and Enter",59,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,39.4385026737968
"103",2023,"Robbery",7,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,4.67914438502674
"103",2023,"Theft Over",6,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,4.01069518716578
"103",2024,"Assault",31,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,20.7219251336898
"103",2024,"Auto Theft",53,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,35.427807486631
"103",2024,"Break and Enter",56,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,37.4331550802139
"103",2024,"Robbery",14,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,9.35828877005348
"103",2024,"Theft Over",13,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,8.68983957219251
"103",2025,"Assault",32,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,21.3903743315508
"103",2025,"Auto Theft",29,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,19.3850267379679
"103",2025,"Break and Enter",48,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,32.0855614973262
"103",2025,"Robbery",6,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,4.01069518716578
"103",2025,"Theft Over",6,"Lawrence Park South","Not an NIA or Emerging Neighbourhood",14960,4.01069518716578
"105",2020,"Assault",47,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,32.0272572402044
"105",2020,"Auto Theft",24,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,16.3543441226576
"105",2020,"Break and Enter",19,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,12.9471890971039
"105",2020,"Robbery",12,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,8.17717206132879
"105",2020,"Theft Over",1,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,0.681431005110733
"105",2021,"Assault",43,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,29.3015332197615
"105",2021,"Auto Theft",46,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,31.3458262350937
"105",2021,"Break and Enter",20,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,13.6286201022147
"105",2021,"Robbery",8,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,5.45144804088586
"105",2021,"Theft Over",2,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,1.36286201022147
"105",2022,"Assault",35,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,23.8500851788756
"105",2022,"Auto Theft",84,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,57.2402044293015
"105",2022,"Break and Enter",29,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,19.7614991482112
"105",2022,"Robbery",6,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,4.0885860306644
"105",2022,"Theft Over",2,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,1.36286201022147
"105",2023,"Assault",32,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,21.8057921635434
"105",2023,"Auto Theft",86,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,58.603066439523
"105",2023,"Break and Enter",33,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,22.4872231686542
"105",2023,"Robbery",6,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,4.0885860306644
"105",2023,"Theft Over",6,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,4.0885860306644
"105",2024,"Assault",56,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,38.160136286201
"105",2024,"Auto Theft",39,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,26.5758091993186
"105",2024,"Break and Enter",39,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,26.5758091993186
"105",2024,"Robbery",11,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,7.49574105621806
"105",2024,"Theft Over",9,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,6.13287904599659
"105",2025,"Assault",40,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,27.2572402044293
"105",2025,"Auto Theft",16,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,10.9028960817717
"105",2025,"Break and Enter",35,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,23.8500851788756
"105",2025,"Robbery",7,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,4.77001703577513
"105",2025,"Theft Over",3,"Lawrence Park North","Not an NIA or Emerging Neighbourhood",14675,2.0442930153322
"106",2020,"Assault",41,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,29.6135789093536
"106",2020,"Auto Theft",26,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,18.7793427230047
"106",2020,"Break and Enter",49,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,35.3918382087396
"106",2020,"Robbery",6,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,4.33369447453954
"106",2020,"Theft Over",7,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,5.0559768869628
"106",2021,"Assault",49,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,35.3918382087396
"106",2021,"Auto Theft",33,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,23.8353196099675
"106",2021,"Break and Enter",22,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,15.8902130733117
"106",2021,"Robbery",3,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,2.16684723726977
"106",2021,"Theft Over",1,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,0.722282412423257
"106",2022,"Assault",39,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,28.169014084507
"106",2022,"Auto Theft",59,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,42.6146623329722
"106",2022,"Break and Enter",30,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,21.6684723726977
"106",2022,"Robbery",5,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,3.61141206211629
"106",2022,"Theft Over",2,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,1.44456482484651
"106",2023,"Assault",59,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,42.6146623329722
"106",2023,"Auto Theft",54,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,39.0032502708559
"106",2023,"Break and Enter",37,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,26.7244492596605
"106",2023,"Robbery",1,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,0.722282412423257
"106",2023,"Theft Over",3,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,2.16684723726977
"106",2024,"Assault",52,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,37.5586854460094
"106",2024,"Auto Theft",32,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,23.1130371975442
"106",2024,"Break and Enter",29,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,20.9461899602745
"106",2024,"Robbery",2,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,1.44456482484651
"106",2024,"Theft Over",8,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,5.77825929938606
"106",2025,"Assault",63,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,45.5037919826652
"106",2025,"Auto Theft",22,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,15.8902130733117
"106",2025,"Break and Enter",35,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,25.279884434814
"106",2025,"Robbery",7,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,5.0559768869628
"106",2025,"Theft Over",3,"Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood",13845,2.16684723726977
"107",2020,"Assault",119,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,57.4601641718976
"107",2020,"Auto Theft",24,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,11.5886045388701
"107",2020,"Break and Enter",33,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,15.9343312409464
"107",2020,"Robbery",22,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,10.6228874939643
"107",2020,"Theft Over",5,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,2.41429261226461
"107",2021,"Assault",102,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,49.251569290198
"107",2021,"Auto Theft",30,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,14.4857556735876
"107",2021,"Break and Enter",36,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,17.3829068083052
"107",2021,"Robbery",12,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,5.79430226943506
"107",2021,"Theft Over",6,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,2.89715113471753
"107",2022,"Assault",147,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,70.9802028005794
"107",2022,"Auto Theft",68,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,32.8343795267986
"107",2022,"Break and Enter",37,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,17.8657653307581
"107",2022,"Robbery",22,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,10.6228874939643
"107",2022,"Theft Over",5,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,2.41429261226461
"107",2023,"Assault",111,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,53.5972959922743
"107",2023,"Auto Theft",59,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,28.4886528247224
"107",2023,"Break and Enter",36,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,17.3829068083052
"107",2023,"Robbery",13,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,6.27716079188798
"107",2023,"Theft Over",3,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,1.44857556735876
"107",2024,"Assault",135,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,65.1859005311444
"107",2024,"Auto Theft",50,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,24.1429261226461
"107",2024,"Break and Enter",47,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,22.6943505552873
"107",2024,"Robbery",14,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,6.7600193143409
"107",2024,"Theft Over",9,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,4.34572670207629
"107",2025,"Assault",141,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,68.0830516658619
"107",2025,"Auto Theft",46,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,22.2114920328344
"107",2025,"Break and Enter",25,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,12.071463061323
"107",2025,"Robbery",3,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,1.44857556735876
"107",2025,"Theft Over",3,"Oakwood Village","Not an NIA or Emerging Neighbourhood",20710,1.44857556735876
"108",2020,"Assault",77,"Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood",14575,52.8301886792453
"108",2020,"Auto Theft",40,"Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood",14575,27.4442538593482
"108",2020,"Break and Enter",47,"Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood",14575,32.2469982847341
"108",2020,"Robbery",10,"Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood",14575,6.86106346483705
"108",2020,"Theft Over",8,"Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood",14575,5.48885077186964
"108",2021,"Assault",78,"Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood",14575,53.516295025729
"108",2021,"Auto Theft",28,"Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood",14575,19.2109777015437
"108",2021,"Break and Enter",40,"Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood",14575,27.4442538593482
"108",2021,"Robbery",16,"Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood",14575,10.9777015437393
