"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name"
"092",2022,"Auto Theft",38,"Corso Italia-Davenport"
"092",2022,"Break and Enter",25,"Corso Italia-Davenport"
"092",2022,"Robbery",10,"Corso Italia-Davenport"
"092",2022,"Theft Over",3,"Corso Italia-Davenport"
"092",2023,"Assault",142,"Corso Italia-Davenport"
"092",2023,"Auto Theft",43,"Corso Italia-Davenport"
"092",2023,"Break and Enter",41,"Corso Italia-Davenport"
"092",2023,"Robbery",20,"Corso Italia-Davenport"
"092",2023,"Theft Over",11,"Corso Italia-Davenport"
"092",2024,"Assault",128,"Corso Italia-Davenport"
"092",2024,"Auto Theft",36,"Corso Italia-Davenport"
"092",2024,"Break and Enter",30,"Corso Italia-Davenport"
"092",2024,"Robbery",26,"Corso Italia-Davenport"
"092",2024,"Theft Over",8,"Corso Italia-Davenport"
"092",2025,"Assault",134,"Corso Italia-Davenport"
"092",2025,"Auto Theft",28,"Corso Italia-Davenport"
"092",2025,"Break and Enter",27,"Corso Italia-Davenport"
"092",2025,"Robbery",13,"Corso Italia-Davenport"
"092",2025,"Theft Over",5,"Corso Italia-Davenport"
"094",2020,"Assault",84,"Wychwood"
"094",2020,"Auto Theft",27,"Wychwood"
"094",2020,"Break and Enter",46,"Wychwood"
"094",2020,"Robbery",19,"Wychwood"
"094",2020,"Theft Over",1,"Wychwood"
"094",2021,"Assault",56,"Wychwood"
"094",2021,"Auto Theft",14,"Wychwood"
"094",2021,"Break and Enter",32,"Wychwood"
"094",2021,"Robbery",5,"Wychwood"
"094",2021,"Theft Over",2,"Wychwood"
"094",2022,"Assault",83,"Wychwood"
"094",2022,"Auto Theft",34,"Wychwood"
"094",2022,"Break and Enter",28,"Wychwood"
"094",2022,"Robbery",6,"Wychwood"
"094",2022,"Theft Over",9,"Wychwood"
"094",2023,"Assault",90,"Wychwood"
"094",2023,"Auto Theft",27,"Wychwood"
"094",2023,"Break and Enter",42,"Wychwood"
"094",2023,"Robbery",25,"Wychwood"
"094",2023,"Theft Over",1,"Wychwood"
"094",2024,"Assault",98,"Wychwood"
"094",2024,"Auto Theft",33,"Wychwood"
"094",2024,"Break and Enter",35,"Wychwood"
"094",2024,"Robbery",6,"Wychwood"
"094",2024,"Theft Over",7,"Wychwood"
"094",2025,"Assault",105,"Wychwood"
"094",2025,"Auto Theft",29,"Wychwood"
"094",2025,"Break and Enter",36,"Wychwood"
"094",2025,"Robbery",4,"Wychwood"
"094",2025,"Theft Over",5,"Wychwood"
"095",2020,"Assault",284,"Annex"
"095",2020,"Auto Theft",40,"Annex"
"095",2020,"Break and Enter",204,"Annex"
"095",2020,"Robbery",44,"Annex"
"095",2020,"Theft Over",30,"Annex"
"095",2021,"Assault",301,"Annex"
"095",2021,"Auto Theft",42,"Annex"
"095",2021,"Break and Enter",153,"Annex"
"095",2021,"Robbery",54,"Annex"
"095",2021,"Theft Over",36,"Annex"
"095",2022,"Assault",387,"Annex"
"095",2022,"Auto Theft",71,"Annex"
"095",2022,"Break and Enter",140,"Annex"
"095",2022,"Robbery",44,"Annex"
"095",2022,"Theft Over",40,"Annex"
"095",2023,"Assault",402,"Annex"
"095",2023,"Auto Theft",86,"Annex"
"095",2023,"Break and Enter",137,"Annex"
"095",2023,"Robbery",60,"Annex"
"095",2023,"Theft Over",63,"Annex"
"095",2024,"Assault",442,"Annex"
"095",2024,"Auto Theft",64,"Annex"
"095",2024,"Break and Enter",148,"Annex"
"095",2024,"Robbery",44,"Annex"
"095",2024,"Theft Over",70,"Annex"
"095",2025,"Assault",407,"Annex"
"095",2025,"Auto Theft",45,"Annex"
"095",2025,"Break and Enter",149,"Annex"
"095",2025,"Robbery",31,"Annex"
"095",2025,"Theft Over",43,"Annex"
"096",2020,"Assault",67,"Casa Loma"
"096",2020,"Auto Theft",24,"Casa Loma"
"096",2020,"Break and Enter",37,"Casa Loma"
"096",2020,"Robbery",3,"Casa Loma"
"096",2020,"Theft Over",7,"Casa Loma"
"096",2021,"Assault",45,"Casa Loma"
"096",2021,"Auto Theft",20,"Casa Loma"
"096",2021,"Break and Enter",34,"Casa Loma"
"096",2021,"Robbery",1,"Casa Loma"
"096",2021,"Theft Over",3,"Casa Loma"
"096",2022,"Assault",66,"Casa Loma"
"096",2022,"Auto Theft",30,"Casa Loma"
"096",2022,"Break and Enter",20,"Casa Loma"
"096",2022,"Robbery",8,"Casa Loma"
"096",2022,"Theft Over",4,"Casa Loma"
"096",2023,"Assault",53,"Casa Loma"
"096",2023,"Auto Theft",42,"Casa Loma"
"096",2023,"Break and Enter",46,"Casa Loma"
"096",2023,"Robbery",16,"Casa Loma"
"096",2023,"Theft Over",7,"Casa Loma"
"096",2024,"Assault",51,"Casa Loma"
"096",2024,"Auto Theft",21,"Casa Loma"
"096",2024,"Break and Enter",49,"Casa Loma"
"096",2024,"Robbery",10,"Casa Loma"
"096",2024,"Theft Over",5,"Casa Loma"
"096",2025,"Assault",75,"Casa Loma"
"096",2025,"Auto Theft",10,"Casa Loma"
"096",2025,"Break and Enter",44,"Casa Loma"
"096",2025,"Robbery",4,"Casa Loma"
"096",2025,"Theft Over",4,"Casa Loma"
"097",2020,"Assault",25,"Yonge-St. Clair"
"097",2020,"Auto Theft",10,"Yonge-St. Clair"
"097",2020,"Break and Enter",28,"Yonge-St. Clair"
"097",2020,"Robbery",4,"Yonge-St. Clair"
"097",2020,"Theft Over",3,"Yonge-St. Clair"
"097",2021,"Assault",45,"Yonge-St. Clair"
"097",2021,"Auto Theft",13,"Yonge-St. Clair"
"097",2021,"Break and Enter",30,"Yonge-St. Clair"
"097",2021,"Robbery",5,"Yonge-St. Clair"
"097",2021,"Theft Over",3,"Yonge-St. Clair"
"097",2022,"Assault",42,"Yonge-St. Clair"
"097",2022,"Auto Theft",30,"Yonge-St. Clair"
"097",2022,"Break and Enter",25,"Yonge-St. Clair"
"097",2022,"Robbery",7,"Yonge-St. Clair"
"097",2022,"Theft Over",1,"Yonge-St. Clair"
"097",2023,"Assault",36,"Yonge-St. Clair"
"097",2023,"Auto Theft",42,"Yonge-St. Clair"
"097",2023,"Break and Enter",37,"Yonge-St. Clair"
"097",2023,"Robbery",2,"Yonge-St. Clair"
"097",2023,"Theft Over",2,"Yonge-St. Clair"
"097",2024,"Assault",54,"Yonge-St. Clair"
"097",2024,"Auto Theft",22,"Yonge-St. Clair"
"097",2024,"Break and Enter",34,"Yonge-St. Clair"
"097",2024,"Robbery",1,"Yonge-St. Clair"
"097",2024,"Theft Over",5,"Yonge-St. Clair"
"097",2025,"Assault",39,"Yonge-St. Clair"
"097",2025,"Auto Theft",10,"Yonge-St. Clair"
"097",2025,"Break and Enter",57,"Yonge-St. Clair"
"097",2025,"Robbery",4,"Yonge-St. Clair"
"097",2025,"Theft Over",5,"Yonge-St. Clair"
"098",2020,"Assault",164,"Rosedale-Moore Park"
"098",2020,"Auto Theft",51,"Rosedale-Moore Park"
"098",2020,"Break and Enter",98,"Rosedale-Moore Park"
"098",2020,"Robbery",26,"Rosedale-Moore Park"
"098",2020,"Theft Over",8,"Rosedale-Moore Park"
"098",2021,"Assault",155,"Rosedale-Moore Park"
"098",2021,"Auto Theft",72,"Rosedale-Moore Park"
"098",2021,"Break and Enter",63,"Rosedale-Moore Park"
"098",2021,"Robbery",29,"Rosedale-Moore Park"
"098",2021,"Theft Over",10,"Rosedale-Moore Park"
"098",2022,"Assault",230,"Rosedale-Moore Park"
"098",2022,"Auto Theft",109,"Rosedale-Moore Park"
"098",2022,"Break and Enter",71,"Rosedale-Moore Park"
"098",2022,"Robbery",21,"Rosedale-Moore Park"
"098",2022,"Theft Over",14,"Rosedale-Moore Park"
"098",2023,"Assault",269,"Rosedale-Moore Park"
"098",2023,"Auto Theft",152,"Rosedale-Moore Park"
"098",2023,"Break and Enter",99,"Rosedale-Moore Park"
"098",2023,"Robbery",24,"Rosedale-Moore Park"
"098",2023,"Theft Over",22,"Rosedale-Moore Park"
"098",2024,"Assault",283,"Rosedale-Moore Park"
"098",2024,"Auto Theft",72,"Rosedale-Moore Park"
"098",2024,"Break and Enter",78,"Rosedale-Moore Park"
"098",2024,"Robbery",25,"Rosedale-Moore Park"
"098",2024,"Theft Over",20,"Rosedale-Moore Park"
"098",2025,"Assault",242,"Rosedale-Moore Park"
"098",2025,"Auto Theft",45,"Rosedale-Moore Park"
"098",2025,"Break and Enter",102,"Rosedale-Moore Park"
"098",2025,"Robbery",20,"Rosedale-Moore Park"
"098",2025,"Theft Over",11,"Rosedale-Moore Park"
"099",2020,"Assault",41,"Mount Pleasant East"
"099",2020,"Auto Theft",21,"Mount Pleasant East"
"099",2020,"Break and Enter",36,"Mount Pleasant East"
"099",2020,"Robbery",15,"Mount Pleasant East"
"099",2020,"Theft Over",4,"Mount Pleasant East"
"099",2021,"Assault",54,"Mount Pleasant East"
"099",2021,"Auto Theft",37,"Mount Pleasant East"
"099",2021,"Break and Enter",34,"Mount Pleasant East"
"099",2021,"Robbery",9,"Mount Pleasant East"
"099",2021,"Theft Over",5,"Mount Pleasant East"
"099",2022,"Assault",54,"Mount Pleasant East"
"099",2022,"Auto Theft",62,"Mount Pleasant East"
"099",2022,"Break and Enter",27,"Mount Pleasant East"
"099",2022,"Robbery",4,"Mount Pleasant East"
"099",2022,"Theft Over",4,"Mount Pleasant East"
"099",2023,"Assault",74,"Mount Pleasant East"
"099",2023,"Auto Theft",57,"Mount Pleasant East"
"099",2023,"Break and Enter",21,"Mount Pleasant East"
"099",2023,"Robbery",8,"Mount Pleasant East"
"099",2023,"Theft Over",6,"Mount Pleasant East"
"099",2024,"Assault",52,"Mount Pleasant East"
"099",2024,"Auto Theft",49,"Mount Pleasant East"
"099",2024,"Break and Enter",48,"Mount Pleasant East"
"099",2024,"Robbery",5,"Mount Pleasant East"
"099",2024,"Theft Over",5,"Mount Pleasant East"
"099",2025,"Assault",59,"Mount Pleasant East"
"099",2025,"Auto Theft",44,"Mount Pleasant East"
"099",2025,"Break and Enter",39,"Mount Pleasant East"
"099",2025,"Robbery",2,"Mount Pleasant East"
"099",2025,"Theft Over",8,"Mount Pleasant East"
"100",2020,"Assault",94,"Yonge-Eglinton"
"100",2020,"Auto Theft",17,"Yonge-Eglinton"
"100",2020,"Break and Enter",35,"Yonge-Eglinton"
"100",2020,"Robbery",9,"Yonge-Eglinton"
"100",2020,"Theft Over",7,"Yonge-Eglinton"
"100",2021,"Assault",60,"Yonge-Eglinton"
"100",2021,"Auto Theft",29,"Yonge-Eglinton"
"100",2021,"Break and Enter",30,"Yonge-Eglinton"
"100",2021,"Robbery",4,"Yonge-Eglinton"
"100",2021,"Theft Over",3,"Yonge-Eglinton"
"100",2022,"Assault",132,"Yonge-Eglinton"
"100",2022,"Auto Theft",34,"Yonge-Eglinton"
"100",2022,"Break and Enter",32,"Yonge-Eglinton"
"100",2022,"Robbery",5,"Yonge-Eglinton"
"100",2022,"Theft Over",5,"Yonge-Eglinton"
"100",2023,"Assault",106,"Yonge-Eglinton"
"100",2023,"Auto Theft",40,"Yonge-Eglinton"
"100",2023,"Break and Enter",34,"Yonge-Eglinton"
"100",2023,"Robbery",10,"Yonge-Eglinton"
"100",2023,"Theft Over",19,"Yonge-Eglinton"
"100",2024,"Assault",157,"Yonge-Eglinton"
"100",2024,"Auto Theft",30,"Yonge-Eglinton"
"100",2024,"Break and Enter",34,"Yonge-Eglinton"
"100",2024,"Robbery",16,"Yonge-Eglinton"
"100",2024,"Theft Over",17,"Yonge-Eglinton"
"100",2025,"Assault",101,"Yonge-Eglinton"
"100",2025,"Auto Theft",17,"Yonge-Eglinton"
"100",2025,"Break and Enter",20,"Yonge-Eglinton"
"100",2025,"Robbery",14,"Yonge-Eglinton"
"100",2025,"Theft Over",14,"Yonge-Eglinton"
"101",2020,"Assault",26,"Forest Hill South"
"101",2020,"Auto Theft",36,"Forest Hill South"
"101",2020,"Break and Enter",33,"Forest Hill South"
"101",2020,"Robbery",5,"Forest Hill South"
"101",2020,"Theft Over",6,"Forest Hill South"
"101",2021,"Assault",15,"Forest Hill South"
"101",2021,"Auto Theft",74,"Forest Hill South"
"101",2021,"Break and Enter",23,"Forest Hill South"
"101",2021,"Robbery",2,"Forest Hill South"
"101",2021,"Theft Over",4,"Forest Hill South"
"101",2022,"Assault",30,"Forest Hill South"
"101",2022,"Auto Theft",82,"Forest Hill South"
"101",2022,"Break and Enter",26,"Forest Hill South"
"101",2022,"Theft Over",10,"Forest Hill South"
"101",2023,"Assault",45,"Forest Hill South"
"101",2023,"Auto Theft",95,"Forest Hill South"
"101",2023,"Break and Enter",74,"Forest Hill South"
"101",2023,"Robbery",1,"Forest Hill South"
"101",2023,"Theft Over",2,"Forest Hill South"
"101",2024,"Assault",33,"Forest Hill South"
"101",2024,"Auto Theft",28,"Forest Hill South"
"101",2024,"Break and Enter",53,"Forest Hill South"
"101",2024,"Robbery",7,"Forest Hill South"
"101",2024,"Theft Over",8,"Forest Hill South"
"101",2025,"Assault",23,"Forest Hill South"
"101",2025,"Auto Theft",12,"Forest Hill South"
"101",2025,"Break and Enter",40,"Forest Hill South"
"101",2025,"Robbery",9,"Forest Hill South"
"101",2025,"Theft Over",7,"Forest Hill South"
"102",2020,"Assault",44,"Forest Hill North"
"102",2020,"Auto Theft",39,"Forest Hill North"
"102",2020,"Break and Enter",44,"Forest Hill North"
"102",2020,"Robbery",17,"Forest Hill North"
"102",2020,"Theft Over",6,"Forest Hill North"
"102",2021,"Assault",41,"Forest Hill North"
"102",2021,"Auto Theft",37,"Forest Hill North"
"102",2021,"Break and Enter",12,"Forest Hill North"
"102",2021,"Robbery",3,"Forest Hill North"
"102",2021,"Theft Over",4,"Forest Hill North"
"102",2022,"Assault",52,"Forest Hill North"
"102",2022,"Auto Theft",38,"Forest Hill North"
"102",2022,"Break and Enter",17,"Forest Hill North"
"102",2022,"Robbery",9,"Forest Hill North"
"102",2022,"Theft Over",4,"Forest Hill North"
"102",2023,"Assault",56,"Forest Hill North"
"102",2023,"Auto Theft",55,"Forest Hill North"
"102",2023,"Break and Enter",43,"Forest Hill North"
"102",2023,"Robbery",9,"Forest Hill North"
"102",2023,"Theft Over",3,"Forest Hill North"
"102",2024,"Assault",49,"Forest Hill North"
"102",2024,"Auto Theft",16,"Forest Hill North"
"102",2024,"Break and Enter",28,"Forest Hill North"
"102",2024,"Robbery",6,"Forest Hill North"
"102",2024,"Theft Over",4,"Forest Hill North"
"102",2025,"Assault",55,"Forest Hill North"
"102",2025,"Auto Theft",10,"Forest Hill North"
"102",2025,"Break and Enter",22,"Forest Hill North"
"102",2025,"Robbery",1,"Forest Hill North"
"102",2025,"Theft Over",6,"Forest Hill North"
"103",2020,"Assault",25,"Lawrence Park South"
"103",2020,"Auto Theft",29,"Lawrence Park South"
"103",2020,"Break and Enter",57,"Lawrence Park South"
"103",2020,"Robbery",12,"Lawrence Park South"
"103",2020,"Theft Over",10,"Lawrence Park South"
"103",2021,"Assault",33,"Lawrence Park South"
"103",2021,"Auto Theft",58,"Lawrence Park South"
"103",2021,"Break and Enter",26,"Lawrence Park South"
"103",2021,"Robbery",7,"Lawrence Park South"
"103",2021,"Theft Over",3,"Lawrence Park South"
"103",2022,"Assault",28,"Lawrence Park South"
"103",2022,"Auto Theft",101,"Lawrence Park South"
"103",2022,"Break and Enter",35,"Lawrence Park South"
"103",2022,"Robbery",8,"Lawrence Park South"
"103",2022,"Theft Over",5,"Lawrence Park South"
"103",2023,"Assault",32,"Lawrence Park South"
"103",2023,"Auto Theft",126,"Lawrence Park South"
"103",2023,"Break and Enter",59,"Lawrence Park South"
"103",2023,"Robbery",7,"Lawrence Park South"
"103",2023,"Theft Over",6,"Lawrence Park South"
"103",2024,"Assault",31,"Lawrence Park South"
"103",2024,"Auto Theft",53,"Lawrence Park South"
"103",2024,"Break and Enter",56,"Lawrence Park South"
"103",2024,"Robbery",14,"Lawrence Park South"
"103",2024,"Theft Over",13,"Lawrence Park South"
"103",2025,"Assault",32,"Lawrence Park South"
"103",2025,"Auto Theft",29,"Lawrence Park South"
"103",2025,"Break and Enter",48,"Lawrence Park South"
"103",2025,"Robbery",6,"Lawrence Park South"
"103",2025,"Theft Over",6,"Lawrence Park South"
"105",2020,"Assault",47,"Lawrence Park North"
"105",2020,"Auto Theft",24,"Lawrence Park North"
"105",2020,"Break and Enter",19,"Lawrence Park North"
"105",2020,"Robbery",12,"Lawrence Park North"
"105",2020,"Theft Over",1,"Lawrence Park North"
"105",2021,"Assault",43,"Lawrence Park North"
"105",2021,"Auto Theft",46,"Lawrence Park North"
"105",2021,"Break and Enter",20,"Lawrence Park North"
"105",2021,"Robbery",8,"Lawrence Park North"
"105",2021,"Theft Over",2,"Lawrence Park North"
"105",2022,"Assault",35,"Lawrence Park North"
"105",2022,"Auto Theft",84,"Lawrence Park North"
"105",2022,"Break and Enter",29,"Lawrence Park North"
"105",2022,"Robbery",6,"Lawrence Park North"
"105",2022,"Theft Over",2,"Lawrence Park North"
"105",2023,"Assault",32,"Lawrence Park North"
"105",2023,"Auto Theft",86,"Lawrence Park North"
"105",2023,"Break and Enter",33,"Lawrence Park North"
"105",2023,"Robbery",6,"Lawrence Park North"
"105",2023,"Theft Over",6,"Lawrence Park North"
"105",2024,"Assault",56,"Lawrence Park North"
"105",2024,"Auto Theft",39,"Lawrence Park North"
"105",2024,"Break and Enter",39,"Lawrence Park North"
"105",2024,"Robbery",11,"Lawrence Park North"
"105",2024,"Theft Over",9,"Lawrence Park North"
"105",2025,"Assault",40,"Lawrence Park North"
"105",2025,"Auto Theft",16,"Lawrence Park North"
"105",2025,"Break and Enter",35,"Lawrence Park North"
"105",2025,"Robbery",7,"Lawrence Park North"
"105",2025,"Theft Over",3,"Lawrence Park North"
"106",2020,"Assault",41,"Humewood-Cedarvale"
"106",2020,"Auto Theft",26,"Humewood-Cedarvale"
"106",2020,"Break and Enter",49,"Humewood-Cedarvale"
"106",2020,"Robbery",6,"Humewood-Cedarvale"
"106",2020,"Theft Over",7,"Humewood-Cedarvale"
"106",2021,"Assault",49,"Humewood-Cedarvale"
"106",2021,"Auto Theft",33,"Humewood-Cedarvale"
"106",2021,"Break and Enter",22,"Humewood-Cedarvale"
"106",2021,"Robbery",3,"Humewood-Cedarvale"
"106",2021,"Theft Over",1,"Humewood-Cedarvale"
"106",2022,"Assault",39,"Humewood-Cedarvale"
"106",2022,"Auto Theft",59,"Humewood-Cedarvale"
"106",2022,"Break and Enter",30,"Humewood-Cedarvale"
"106",2022,"Robbery",5,"Humewood-Cedarvale"
"106",2022,"Theft Over",2,"Humewood-Cedarvale"
"106",2023,"Assault",59,"Humewood-Cedarvale"
"106",2023,"Auto Theft",54,"Humewood-Cedarvale"
"106",2023,"Break and Enter",37,"Humewood-Cedarvale"
"106",2023,"Robbery",1,"Humewood-Cedarvale"
"106",2023,"Theft Over",3,"Humewood-Cedarvale"
"106",2024,"Assault",52,"Humewood-Cedarvale"
"106",2024,"Auto Theft",32,"Humewood-Cedarvale"
"106",2024,"Break and Enter",29,"Humewood-Cedarvale"
"106",2024,"Robbery",2,"Humewood-Cedarvale"
"106",2024,"Theft Over",8,"Humewood-Cedarvale"
"106",2025,"Assault",63,"Humewood-Cedarvale"
"106",2025,"Auto Theft",22,"Humewood-Cedarvale"
"106",2025,"Break and Enter",35,"Humewood-Cedarvale"
"106",2025,"Robbery",7,"Humewood-Cedarvale"
"106",2025,"Theft Over",3,"Humewood-Cedarvale"
"107",2020,"Assault",119,"Oakwood Village"
"107",2020,"Auto Theft",24,"Oakwood Village"
"107",2020,"Break and Enter",33,"Oakwood Village"
"107",2020,"Robbery",22,"Oakwood Village"
"107",2020,"Theft Over",5,"Oakwood Village"
"107",2021,"Assault",102,"Oakwood Village"
"107",2021,"Auto Theft",30,"Oakwood Village"
"107",2021,"Break and Enter",36,"Oakwood Village"
"107",2021,"Robbery",12,"Oakwood Village"
"107",2021,"Theft Over",6,"Oakwood Village"
"107",2022,"Assault",147,"Oakwood Village"
"107",2022,"Auto Theft",68,"Oakwood Village"
"107",2022,"Break and Enter",37,"Oakwood Village"
"107",2022,"Robbery",22,"Oakwood Village"
"107",2022,"Theft Over",5,"Oakwood Village"
"107",2023,"Assault",111,"Oakwood Village"
"107",2023,"Auto Theft",59,"Oakwood Village"
"107",2023,"Break and Enter",36,"Oakwood Village"
"107",2023,"Robbery",13,"Oakwood Village"
"107",2023,"Theft Over",3,"Oakwood Village"
"107",2024,"Assault",135,"Oakwood Village"
"107",2024,"Auto Theft",50,"Oakwood Village"
"107",2024,"Break and Enter",47,"Oakwood Village"
"107",2024,"Robbery",14,"Oakwood Village"
"107",2024,"Theft Over",9,"Oakwood Village"
"107",2025,"Assault",141,"Oakwood Village"
"107",2025,"Auto Theft",46,"Oakwood Village"
"107",2025,"Break and Enter",25,"Oakwood Village"
"107",2025,"Robbery",3,"Oakwood Village"
"107",2025,"Theft Over",3,"Oakwood Village"
"108",2020,"Assault",77,"Briar Hill-Belgravia"
"108",2020,"Auto Theft",40,"Briar Hill-Belgravia"
"108",2020,"Break and Enter",47,"Briar Hill-Belgravia"
"108",2020,"Robbery",10,"Briar Hill-Belgravia"
"108",2020,"Theft Over",8,"Briar Hill-Belgravia"
"108",2021,"Assault",78,"Briar Hill-Belgravia"
"108",2021,"Auto Theft",28,"Briar Hill-Belgravia"
"108",2021,"Break and Enter",40,"Briar Hill-Belgravia"
"108",2021,"Robbery",16,"Briar Hill-Belgravia"
"108",2021,"Theft Over",3,"Briar Hill-Belgravia"
"108",2022,"Assault",106,"Briar Hill-Belgravia"
"108",2022,"Auto Theft",52,"Briar Hill-Belgravia"
"108",2022,"Break and Enter",25,"Briar Hill-Belgravia"
"108",2022,"Robbery",15,"Briar Hill-Belgravia"
"108",2022,"Theft Over",7,"Briar Hill-Belgravia"
"108",2023,"Assault",90,"Briar Hill-Belgravia"
"108",2023,"Auto Theft",39,"Briar Hill-Belgravia"
"108",2023,"Break and Enter",38,"Briar Hill-Belgravia"
"108",2023,"Robbery",23,"Briar Hill-Belgravia"
"108",2023,"Theft Over",8,"Briar Hill-Belgravia"
"108",2024,"Assault",102,"Briar Hill-Belgravia"
"108",2024,"Auto Theft",45,"Briar Hill-Belgravia"
"108",2024,"Break and Enter",49,"Briar Hill-Belgravia"
"108",2024,"Robbery",8,"Briar Hill-Belgravia"
"108",2024,"Theft Over",13,"Briar Hill-Belgravia"
"108",2025,"Assault",102,"Briar Hill-Belgravia"
"108",2025,"Auto Theft",43,"Briar Hill-Belgravia"
"108",2025,"Break and Enter",31,"Briar Hill-Belgravia"
"108",2025,"Robbery",12,"Briar Hill-Belgravia"
"108",2025,"Theft Over",7,"Briar Hill-Belgravia"
"109",2020,"Assault",52,"Caledonia-Fairbank"
"109",2020,"Auto Theft",8,"Caledonia-Fairbank"
"109",2020,"Break and Enter",10,"Caledonia-Fairbank"
"109",2020,"Robbery",7,"Caledonia-Fairbank"
"109",2020,"Theft Over",2,"Caledonia-Fairbank"
"109",2021,"Assault",67,"Caledonia-Fairbank"
"109",2021,"Auto Theft",8,"Caledonia-Fairbank"
"109",2021,"Break and Enter",11,"Caledonia-Fairbank"
"109",2021,"Robbery",2,"Caledonia-Fairbank"
"109",2021,"Theft Over",5,"Caledonia-Fairbank"
"109",2022,"Assault",57,"Caledonia-Fairbank"
"109",2022,"Auto Theft",25,"Caledonia-Fairbank"
"109",2022,"Break and Enter",6,"Caledonia-Fairbank"
"109",2022,"Robbery",4,"Caledonia-Fairbank"
"109",2022,"Theft Over",2,"Caledonia-Fairbank"
"109",2023,"Assault",63,"Caledonia-Fairbank"
"109",2023,"Auto Theft",35,"Caledonia-Fairbank"
"109",2023,"Break and Enter",13,"Caledonia-Fairbank"
"109",2023,"Robbery",3,"Caledonia-Fairbank"
"109",2023,"Theft Over",3,"Caledonia-Fairbank"
"109",2024,"Assault",47,"Caledonia-Fairbank"
"109",2024,"Auto Theft",34,"Caledonia-Fairbank"
"109",2024,"Break and Enter",10,"Caledonia-Fairbank"
"109",2024,"Robbery",5,"Caledonia-Fairbank"
"109",2024,"Theft Over",1,"Caledonia-Fairbank"
"109",2025,"Assault",57,"Caledonia-Fairbank"
"109",2025,"Auto Theft",30,"Caledonia-Fairbank"
"109",2025,"Break and Enter",13,"Caledonia-Fairbank"
"109",2025,"Robbery",8,"Caledonia-Fairbank"
"109",2025,"Theft Over",1,"Caledonia-Fairbank"
"110",2020,"Assault",77,"Keelesdale-Eglinton West"
"110",2020,"Auto Theft",24,"Keelesdale-Eglinton West"
"110",2020,"Break and Enter",23,"Keelesdale-Eglinton West"
"110",2020,"Robbery",11,"Keelesdale-Eglinton West"
"110",2020,"Theft Over",3,"Keelesdale-Eglinton West"
"110",2021,"Assault",78,"Keelesdale-Eglinton West"
"110",2021,"Auto Theft",23,"Keelesdale-Eglinton West"
"110",2021,"Break and Enter",27,"Keelesdale-Eglinton West"
"110",2021,"Robbery",7,"Keelesdale-Eglinton West"
"110",2021,"Theft Over",1,"Keelesdale-Eglinton West"
"110",2022,"Assault",94,"Keelesdale-Eglinton West"
"110",2022,"Auto Theft",29,"Keelesdale-Eglinton West"
"110",2022,"Break and Enter",17,"Keelesdale-Eglinton West"
"110",2022,"Robbery",10,"Keelesdale-Eglinton West"
"110",2023,"Assault",103,"Keelesdale-Eglinton West"
"110",2023,"Auto Theft",36,"Keelesdale-Eglinton West"
"110",2023,"Break and Enter",29,"Keelesdale-Eglinton West"
"110",2023,"Robbery",25,"Keelesdale-Eglinton West"
"110",2023,"Theft Over",2,"Keelesdale-Eglinton West"
"110",2024,"Assault",94,"Keelesdale-Eglinton West"
"110",2024,"Auto Theft",24,"Keelesdale-Eglinton West"
"110",2024,"Break and Enter",14,"Keelesdale-Eglinton West"
"110",2024,"Robbery",10,"Keelesdale-Eglinton West"
"110",2024,"Theft Over",4,"Keelesdale-Eglinton West"
"110",2025,"Assault",41,"Keelesdale-Eglinton West"
"110",2025,"Auto Theft",23,"Keelesdale-Eglinton West"
"110",2025,"Break and Enter",14,"Keelesdale-Eglinton West"
"110",2025,"Robbery",9,"Keelesdale-Eglinton West"
"110",2025,"Theft Over",3,"Keelesdale-Eglinton West"
"111",2020,"Assault",139,"Rockcliffe-Smythe"
"111",2020,"Auto Theft",63,"Rockcliffe-Smythe"
"111",2020,"Break and Enter",38,"Rockcliffe-Smythe"
"111",2020,"Robbery",14,"Rockcliffe-Smythe"
"111",2020,"Theft Over",3,"Rockcliffe-Smythe"
"111",2021,"Assault",135,"Rockcliffe-Smythe"
"111",2021,"Auto Theft",46,"Rockcliffe-Smythe"
"111",2021,"Break and Enter",32,"Rockcliffe-Smythe"
"111",2021,"Robbery",16,"Rockcliffe-Smythe"
"111",2021,"Theft Over",6,"Rockcliffe-Smythe"
"111",2022,"Assault",170,"Rockcliffe-Smythe"
"111",2022,"Auto Theft",61,"Rockcliffe-Smythe"
"111",2022,"Break and Enter",32,"Rockcliffe-Smythe"
"111",2022,"Robbery",20,"Rockcliffe-Smythe"
"111",2022,"Theft Over",11,"Rockcliffe-Smythe"
"111",2023,"Assault",177,"Rockcliffe-Smythe"
"111",2023,"Auto Theft",77,"Rockcliffe-Smythe"
"111",2023,"Break and Enter",54,"Rockcliffe-Smythe"
"111",2023,"Robbery",19,"Rockcliffe-Smythe"
"111",2023,"Theft Over",10,"Rockcliffe-Smythe"
"111",2024,"Assault",190,"Rockcliffe-Smythe"
"111",2024,"Auto Theft",59,"Rockcliffe-Smythe"
"111",2024,"Break and Enter",35,"Rockcliffe-Smythe"
"111",2024,"Robbery",11,"Rockcliffe-Smythe"
"111",2024,"Theft Over",8,"Rockcliffe-Smythe"
"111",2025,"Assault",166,"Rockcliffe-Smythe"
