"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","population","crime_rate","city_avg_rate","s_crime_rate"
"091",2014,"Auto Theft",23,"Weston-Pelham Park",10680,21.5355805243446,12.5725770449819,0.2212828096806
"091",2014,"Break and Enter",26,"Weston-Pelham Park",10680,24.3445692883895,26.6978755593416,0.188809693719826
"091",2014,"Robbery",11,"Weston-Pelham Park",10680,10.2996254681648,13.5821805100475,0.120328140606574
"091",2014,"Theft Over",4,"Weston-Pelham Park",10680,3.74531835205993,3.65174026360149,0.113924025870817
"091",2015,"Assault",96,"Weston-Pelham Park",10680,89.8876404494382,64.8993305496583,0.19778786092191
"091",2015,"Auto Theft",17,"Weston-Pelham Park",10680,15.9176029962547,11.9822217582044,0.185250226651353
"091",2015,"Break and Enter",22,"Weston-Pelham Park",10680,20.5992509363296,25.5038899189161,0.175601829209581
"091",2015,"Robbery",13,"Weston-Pelham Park",10680,12.1722846441948,12.4561626193602,0.189042499859972
"091",2015,"Theft Over",5,"Weston-Pelham Park",10680,4.68164794007491,3.66782701415542,0.198158974172465
"091",2016,"Assault",94,"Weston-Pelham Park",10680,88.0149812734082,67.1208846597699,0.211863402398096
"091",2016,"Auto Theft",16,"Weston-Pelham Park",10680,14.9812734082397,11.9533084105112,0.145647073768598
"091",2016,"Break and Enter",16,"Weston-Pelham Park",10680,14.9812734082397,23.5590159893207,0.139371612112308
"091",2016,"Robbery",15,"Weston-Pelham Park",10680,14.0449438202247,13.2661908051903,0.236946319854623
"091",2016,"Theft Over",7,"Weston-Pelham Park",10680,6.55430711610487,3.75877737435639,0.280303315422348
"091",2017,"Assault",84,"Weston-Pelham Park",10680,78.6516853932584,69.4035720859218,0.139606610192464
"091",2017,"Auto Theft",8,"Weston-Pelham Park",10680,7.49063670411985,13.0194983285573,0.0655009571354237
"091",2017,"Break and Enter",8,"Weston-Pelham Park",10680,7.49063670411985,25.2878854736903,0.0267015932984852
"091",2017,"Robbery",10,"Weston-Pelham Park",10680,9.36329588014981,14.3548478472783,0.124748940594732
"091",2017,"Theft Over",1,"Weston-Pelham Park",10680,0.936329588014981,4.12216830498806,0.0225622011646568
"091",2018,"Assault",79,"Weston-Pelham Park",10680,73.9700374531835,70.45244134518,0.146877388023576
"091",2018,"Auto Theft",15,"Weston-Pelham Park",10680,14.0449438202247,16.9822295749662,0.0824939875144235
"091",2018,"Break and Enter",23,"Weston-Pelham Park",10680,21.5355805243446,27.5990772510942,0.142735972939692
"091",2018,"Robbery",25,"Weston-Pelham Park",10680,23.4082397003745,13.2701503600022,0.282860019204307
"091",2018,"Theft Over",2,"Weston-Pelham Park",10680,1.87265917602996,4.47180131994928,0.0436770635900257
"091",2019,"Assault",107,"Weston-Pelham Park",10680,100.187265917603,74.3439178949927,0.170483316557476
"091",2019,"Auto Theft",14,"Weston-Pelham Park",10680,13.1086142322097,18.6275271489613,0.0719606956851923
"091",2019,"Break and Enter",24,"Weston-Pelham Park",10680,22.4719101123596,31.0331575818545,0.11641077748998
"091",2019,"Robbery",5,"Weston-Pelham Park",10680,4.68164794007491,12.642311995235,0.0606535480018104
"091",2019,"Theft Over",3,"Weston-Pelham Park",10680,2.80898876404494,4.91033294764247,0.0474365228981931
"091",2020,"Assault",104,"Weston-Pelham Park",10680,97.378277153558,64.6066532437307,0.251105337397639
"091",2020,"Auto Theft",21,"Weston-Pelham Park",10680,19.6629213483146,20.3235219509665,0.139046944021657
"091",2020,"Break and Enter",30,"Weston-Pelham Park",10680,28.0898876404494,25.6028576114286,0.222413530480462
"091",2020,"Robbery",4,"Weston-Pelham Park",10680,3.74531835205993,9.79054142585102,0.0417034606147849
"091",2020,"Theft Over",3,"Weston-Pelham Park",10680,2.80898876404494,4.32598074185994,0.095295022792193
"091",2021,"Assault",87,"Weston-Pelham Park",10680,81.4606741573034,67.000711128936,0.213606901042532
"091",2021,"Auto Theft",17,"Weston-Pelham Park",10680,15.9176029962547,23.3490047634096,0.0776745558707351
"091",2021,"Break and Enter",23,"Weston-Pelham Park",10680,21.5355805243446,20.432061457531,0.204124769532898
"091",2021,"Robbery",6,"Weston-Pelham Park",10680,5.61797752808989,8.00060922030759,0.093553603826066
"091",2021,"Theft Over",1,"Weston-Pelham Park",10680,0.936329588014981,3.86280673690401,0.0244785759423602
"091",2022,"Assault",104,"Weston-Pelham Park",10680,97.378277153558,75.5027763886577,0.241977323735493
"091",2022,"Auto Theft",29,"Weston-Pelham Park",10680,27.1535580524345,34.6283205409473,0.0987476823282999
"091",2022,"Break and Enter",15,"Weston-Pelham Park",10680,14.0449438202247,22.1324764378535,0.102610633287709
"091",2022,"Robbery",11,"Weston-Pelham Park",10680,10.2996254681648,10.1236637693902,0.223819206721966
"091",2022,"Theft Over",3,"Weston-Pelham Park",10680,2.80898876404494,5.07012294090382,0.0604933322216965
"091",2023,"Assault",111,"Weston-Pelham Park",10680,103.932584269663,86.6815187447212,0.200353679764324
"091",2023,"Auto Theft",22,"Weston-Pelham Park",10680,20.5992509363296,43.1316360491142,0.060195566699435
"091",2023,"Break and Enter",37,"Weston-Pelham Park",10680,34.6441947565543,28.2926805343177,0.296009122629014
"091",2023,"Robbery",6,"Weston-Pelham Park",10680,5.61797752808989,11.2130876852936,0.0987827888820844
"091",2023,"Theft Over",4,"Weston-Pelham Park",10680,3.74531835205993,6.10925045926995,0.0797127203735092
"091",2024,"Assault",127,"Weston-Pelham Park",10680,118.913857677903,88.726117235917,0.210058782153721
"091",2024,"Auto Theft",24,"Weston-Pelham Park",10680,22.4719101123596,32.7007361583231,0.0906762961450948
"091",2024,"Break and Enter",28,"Weston-Pelham Park",10680,26.2172284644195,25.2795511272439,0.2784563244294
"091",2024,"Robbery",7,"Weston-Pelham Park",10680,6.55430711610487,11.3101442433483,0.0959365280079068
"091",2024,"Theft Over",3,"Weston-Pelham Park",10680,2.80898876404494,6.42981597689917,0.0612184348117337
"091",2025,"Assault",65,"Weston-Pelham Park",10680,60.8614232209738,82.5823093970963,0.0700997385926787
"091",2025,"Auto Theft",15,"Weston-Pelham Park",10680,14.0449438202247,24.5124507884229,0.0812966052628511
"091",2025,"Break and Enter",23,"Weston-Pelham Park",10680,21.5355805243446,21.9516187363523,0.202106236661932
"091",2025,"Robbery",7,"Weston-Pelham Park",10680,6.55430711610487,8.84684607787153,0.151320979655825
"091",2025,"Theft Over",3,"Weston-Pelham Park",10680,2.80898876404494,6.25993971099421,0.0722855951160681
"092",2014,"Assault",71,"Corso Italia-Davenport",13200,53.7878787878788,59.7037606491133,0.147780577392748
"092",2014,"Auto Theft",16,"Corso Italia-Davenport",13200,12.1212121212121,12.5725770449819,0.1209374846743
"092",2014,"Break and Enter",29,"Corso Italia-Davenport",13200,21.969696969697,26.6978755593416,0.166803805605554
"092",2014,"Robbery",21,"Corso Italia-Davenport",13200,15.9090909090909,13.5821805100475,0.188803309332595
"092",2014,"Theft Over",2,"Corso Italia-Davenport",13200,1.51515151515152,3.65174026360149,0.0388046295380354
"092",2015,"Assault",89,"Corso Italia-Davenport",13200,67.4242424242424,64.8993305496583,0.141431888683722
"092",2015,"Auto Theft",10,"Corso Italia-Davenport",13200,7.57575757575758,11.9822217582044,0.0814292002254844
"092",2015,"Break and Enter",22,"Corso Italia-Davenport",13200,16.6666666666667,25.5038899189161,0.132802295292386
"092",2015,"Robbery",17,"Corso Italia-Davenport",13200,12.8787878787879,12.4561626193602,0.200566616094374
"092",2015,"Theft Over",4,"Corso Italia-Davenport",13200,3.03030303030303,3.66782701415542,0.12203150371195
"092",2016,"Assault",72,"Corso Italia-Davenport",13200,54.5454545454545,67.1208846597699,0.121884355183429
"092",2016,"Auto Theft",8,"Corso Italia-Davenport",13200,6.06060606060606,11.9533084105112,0.0509880426706121
"092",2016,"Break and Enter",15,"Corso Italia-Davenport",13200,11.3636363636364,23.5590159893207,0.0884691159331816
"092",2016,"Robbery",30,"Corso Italia-Davenport",13200,22.7272727272727,13.2661908051903,0.391396752263024
"092",2016,"Theft Over",2,"Corso Italia-Davenport",13200,1.51515151515152,3.75877737435639,0.0476583378542002
"092",2017,"Assault",97,"Corso Italia-Davenport",13200,73.4848484848485,69.4035720859218,0.128443057861293
"092",2017,"Auto Theft",13,"Corso Italia-Davenport",13200,9.84848484848485,13.0194983285573,0.0902845801735217
"092",2017,"Break and Enter",31,"Corso Italia-Davenport",13200,23.4848484848485,25.2878854736903,0.190439611070509
"092",2017,"Robbery",32,"Corso Italia-Davenport",13200,24.2424242424242,14.3548478472783,0.346802935123428
"092",2017,"Theft Over",3,"Corso Italia-Davenport",13200,2.27272727272727,4.12216830498806,0.0714073344354345
"092",2018,"Assault",97,"Corso Italia-Davenport",13200,73.4848484848485,70.45244134518,0.145785735567239
"092",2018,"Auto Theft",12,"Corso Italia-Davenport",13200,9.09090909090909,16.9822295749662,0.0488755562389822
"092",2018,"Break and Enter",32,"Corso Italia-Davenport",13200,24.2424242424242,27.5990772510942,0.163553681425441
"092",2018,"Robbery",20,"Corso Italia-Davenport",13200,15.1515151515152,13.2701503600022,0.179671686430125
"092",2018,"Theft Over",6,"Corso Italia-Davenport",13200,4.54545454545455,4.47180131994928,0.125230615453631
"092",2019,"Assault",93,"Corso Italia-Davenport",13200,70.4545454545455,74.3439178949927,0.112004810165592
"092",2019,"Auto Theft",17,"Corso Italia-Davenport",13200,12.8787878787879,18.6275271489613,0.070365879565875
"092",2019,"Break and Enter",40,"Corso Italia-Davenport",13200,30.3030303030303,31.0331575818545,0.169700789989369
"092",2019,"Robbery",33,"Corso Italia-Davenport",13200,25,12.642311995235,0.373896433952249
"092",2019,"Theft Over",7,"Corso Italia-Davenport",13200,5.3030303030303,4.91033294764247,0.0963252186954152
"092",2020,"Assault",85,"Corso Italia-Davenport",13200,64.3939393939394,64.6066532437307,0.154892038148786
"092",2020,"Auto Theft",13,"Corso Italia-Davenport",13200,9.84848484848485,20.3235219509665,0.0541726640620835
"092",2020,"Break and Enter",41,"Corso Italia-Davenport",13200,31.0606060606061,25.6028576114286,0.248852469743955
"092",2020,"Robbery",12,"Corso Italia-Davenport",13200,9.09090909090909,9.79054142585102,0.131239705813672
"092",2020,"Theft Over",5,"Corso Italia-Davenport",13200,3.78787878787879,4.32598074185994,0.134659769550754
"092",2021,"Assault",123,"Corso Italia-Davenport",13200,93.1818181818182,67.000711128936,0.250617574323961
"092",2021,"Auto Theft",24,"Corso Italia-Davenport",13200,18.1818181818182,23.3490047634096,0.0931284890507888
"092",2021,"Break and Enter",31,"Corso Italia-Davenport",13200,23.4848484848485,20.432061457531,0.226470854658273
"092",2021,"Robbery",1,"Corso Italia-Davenport",13200,0.757575757575758,8.00060922030759,0.00187210796710218
"092",2021,"Theft Over",3,"Corso Italia-Davenport",13200,2.27272727272727,3.86280673690401,0.0836220577675569
"092",2022,"Assault",117,"Corso Italia-Davenport",13200,88.6363636363636,75.5027763886577,0.215280203647825
"092",2022,"Auto Theft",38,"Corso Italia-Davenport",13200,28.7878787878788,34.6283205409473,0.105839969959897
"092",2022,"Break and Enter",25,"Corso Italia-Davenport",13200,18.9393939393939,22.1324764378535,0.155891165567439
"092",2022,"Robbery",10,"Corso Italia-Davenport",13200,7.57575757575758,10.1236637693902,0.160144200086544
"092",2022,"Theft Over",3,"Corso Italia-Davenport",13200,2.27272727272727,5.07012294090382,0.0467773163717654
"092",2023,"Assault",142,"Corso Italia-Davenport",13200,107.575757575758,86.6815187447212,0.209196709027079
"092",2023,"Auto Theft",43,"Corso Italia-Davenport",13200,32.5757575757576,43.1316360491142,0.109357214897164
"092",2023,"Break and Enter",41,"Corso Italia-Davenport",13200,31.0606060606061,28.2926805343177,0.260784028508069
"092",2023,"Robbery",20,"Corso Italia-Davenport",13200,15.1515151515152,11.2130876852936,0.291145550880999
"092",2023,"Theft Over",11,"Corso Italia-Davenport",13200,8.33333333333333,6.10925045926995,0.190335193483541
"092",2024,"Assault",128,"Corso Italia-Davenport",13200,96.969696969697,88.726117235917,0.165648264353695
"092",2024,"Auto Theft",36,"Corso Italia-Davenport",13200,27.2727272727273,32.7007361583231,0.115308419876709
"092",2024,"Break and Enter",30,"Corso Italia-Davenport",13200,22.7272727272727,25.2795511272439,0.233937808798282
"092",2024,"Robbery",26,"Corso Italia-Davenport",13200,19.6969696969697,11.3101442433483,0.31410077270481
"092",2024,"Theft Over",8,"Corso Italia-Davenport",13200,6.06060606060606,6.42981597689917,0.146149723370296
"092",2025,"Assault",134,"Corso Italia-Davenport",13200,101.515151515152,82.5823093970963,0.141914649087782
"092",2025,"Auto Theft",28,"Corso Italia-Davenport",13200,21.2121212121212,24.5124507884229,0.13133061047168
"092",2025,"Break and Enter",27,"Corso Italia-Davenport",13200,20.4545454545455,21.9516187363523,0.18981051527861
"092",2025,"Robbery",13,"Corso Italia-Davenport",13200,9.84848484848485,8.84684607787153,0.238154228502833
"092",2025,"Theft Over",5,"Corso Italia-Davenport",13200,3.78787878787879,6.25993971099421,0.105591681125738
"094",2014,"Assault",53,"Wychwood",12800,41.40625,59.7037606491133,0.10659711721224
"094",2014,"Auto Theft",7,"Wychwood",12800,5.46875,12.5725770449819,0.0500306064791562
"094",2014,"Break and Enter",32,"Wychwood",12800,25,26.6978755593416,0.194883003342762
"094",2014,"Robbery",15,"Wychwood",12800,11.71875,13.5821805100475,0.137651501055802
"094",2014,"Theft Over",2,"Wychwood",12800,1.5625,3.65174026360149,0.0403994831338411
"094",2015,"Assault",74,"Wychwood",12800,57.8125,64.8993305496583,0.117318035177959
"094",2015,"Auto Theft",16,"Wychwood",12800,12.5,11.9822217582044,0.142715387763612
"094",2015,"Break and Enter",30,"Wychwood",12800,23.4375,25.5038899189161,0.206491373777795
"094",2015,"Robbery",12,"Wychwood",12800,9.375,12.4561626193602,0.143414636034307
"094",2015,"Theft Over",3,"Wychwood",12800,2.34375,3.66782701415542,0.0903812135607597
"094",2016,"Assault",79,"Wychwood",12800,61.71875,67.1208846597699,0.141168950858641
"094",2016,"Auto Theft",20,"Wychwood",12800,15.625,11.9533084105112,0.152477788679653
"094",2016,"Break and Enter",27,"Wychwood",12800,21.09375,23.5590159893207,0.225378116502026
"094",2016,"Robbery",9,"Wychwood",12800,7.03125,13.2661908051903,0.112179329924712
"094",2016,"Theft Over",2,"Wychwood",12800,1.5625,3.75877737435639,0.0498442967861645
"094",2017,"Assault",53,"Wychwood",12800,41.40625,69.4035720859218,0.0591335133093137
"094",2017,"Auto Theft",11,"Wychwood",12800,8.59375,13.0194983285573,0.0770959125437035
"094",2017,"Break and Enter",38,"Wychwood",12800,29.6875,25.2878854736903,0.253938199056274
"094",2017,"Robbery",17,"Wychwood",12800,13.28125,14.3548478472783,0.183219930394023
"094",2017,"Theft Over",4,"Wychwood",12800,3.125,4.12216830498806,0.10255777372675
"094",2018,"Assault",76,"Wychwood",12800,59.375,70.45244134518,0.114039237270144
"094",2018,"Auto Theft",22,"Wychwood",12800,17.1875,16.9822295749662,0.103819596786764
"094",2018,"Break and Enter",31,"Wychwood",12800,24.21875,27.5990772510942,0.163371608306806
"094",2018,"Robbery",20,"Wychwood",12800,15.625,13.2701503600022,0.185589058605964
"094",2018,"Theft Over",2,"Wychwood",12800,1.5625,4.47180131994928,0.0342133452905668
"094",2019,"Assault",67,"Wychwood",12800,52.34375,74.3439178949927,0.0763843808454209
"094",2019,"Auto Theft",8,"Wychwood",12800,6.25,18.6275271489613,0.0243672479763063
"094",2019,"Break and Enter",48,"Wychwood",12800,37.5,31.0331575818545,0.218675469954839
"094",2019,"Robbery",11,"Wychwood",12800,8.59375,12.642311995235,0.1209654343088
"094",2020,"Assault",84,"Wychwood",12800,65.625,64.6066532437307,0.158482966769138
"094",2020,"Auto Theft",27,"Wychwood",12800,21.09375,20.3235219509665,0.151420609240178
"094",2020,"Break and Enter",46,"Wychwood",12800,35.9375,25.6028576114286,0.292256079383718
"094",2020,"Robbery",19,"Wychwood",12800,14.84375,9.79054142585102,0.227597208546371
"094",2020,"Theft Over",1,"Wychwood",12800,0.78125,4.32598074185994,0.0137522335148812
"094",2021,"Assault",56,"Wychwood",12800,43.75,67.000711128936,0.094531712004731
"094",2021,"Auto Theft",14,"Wychwood",12800,10.9375,23.3490047634096,0.0436838912799262
"094",2021,"Break and Enter",32,"Wychwood",12800,25,20.432061457531,0.243840300738258
"094",2021,"Robbery",5,"Wychwood",12800,3.90625,8.00060922030759,0.0612653799943874
"094",2021,"Theft Over",2,"Wychwood",12800,1.5625,3.86280673690401,0.0521903108580674
"094",2022,"Assault",83,"Wychwood",12800,64.84375,75.5027763886577,0.142619422664335
"094",2022,"Auto Theft",34,"Wychwood",12800,26.5625,34.6283205409473,0.0961827306490341
"094",2022,"Break and Enter",28,"Wychwood",12800,21.875,22.1324764378535,0.187847902210867
"094",2022,"Robbery",6,"Wychwood",12800,4.6875,10.1236637693902,0.0926263073084769
"094",2022,"Theft Over",9,"Wychwood",12800,7.03125,5.07012294090382,0.168486546302032
"094",2023,"Assault",90,"Wychwood",12800,70.3125,86.6815187447212,0.118748067284793
"094",2023,"Auto Theft",27,"Wychwood",12800,21.09375,43.1316360491142,0.0622254064293474
"094",2023,"Break and Enter",42,"Wychwood",12800,32.8125,28.2926805343177,0.278004372174974
"094",2023,"Robbery",25,"Wychwood",12800,19.53125,11.2130876852936,0.379517561938815
"094",2023,"Theft Over",1,"Wychwood",12800,0.78125,6.10925045926995,0.00824552314107128
"094",2024,"Assault",98,"Wychwood",12800,76.5625,88.726117235917,0.124348248539808
"094",2024,"Auto Theft",33,"Wychwood",12800,25.78125,32.7007361583231,0.107655920000647
"094",2024,"Break and Enter",35,"Wychwood",12800,27.34375,25.2795511272439,0.292826439802706
"094",2024,"Robbery",6,"Wychwood",12800,4.6875,11.3101442433483,0.0649480915344031
"094",2024,"Theft Over",7,"Wychwood",12800,5.46875,6.42981597689917,0.130690616936821
"094",2025,"Assault",105,"Wychwood",12800,82.03125,82.5823093970963,0.10749628939194
"094",2025,"Auto Theft",29,"Wychwood",12800,22.65625,24.5124507884229,0.141412061417298
"094",2025,"Break and Enter",36,"Wychwood",12800,28.125,21.9516187363523,0.277054467495506
"094",2025,"Robbery",4,"Wychwood",12800,3.125,8.84684607787153,0.0609257726035297
"094",2025,"Theft Over",5,"Wychwood",12800,3.90625,6.25993971099421,0.10961918337419
"095",2014,"Assault",237,"Annex",29300,80.8873720136519,59.7037606491133,0.237918225621076
"095",2014,"Auto Theft",13,"Annex",29300,4.43686006825939,12.5725770449819,0.0390319578032889
"095",2014,"Break and Enter",156,"Annex",29300,53.2423208191126,26.6978755593416,0.456580167919142
"095",2014,"Robbery",51,"Annex",29300,17.4061433447099,13.5821805100475,0.207077941594842
"095",2014,"Theft Over",19,"Annex",29300,6.48464163822526,3.65174026360149,0.206193495675296
"095",2015,"Assault",250,"Annex",29300,85.3242320819113,64.8993305496583,0.186339222786958
"095",2015,"Auto Theft",15,"Annex",29300,5.11945392491468,11.9822217582044,0.0508585107210363
"095",2015,"Break and Enter",108,"Annex",29300,36.8600682593857,25.5038899189161,0.352573345855328
"095",2015,"Robbery",52,"Annex",29300,17.7474402730375,12.4561626193602,0.279981561913474
"095",2015,"Theft Over",19,"Annex",29300,6.48464163822526,3.66782701415542,0.281277496949996
"095",2016,"Assault",285,"Annex",29300,97.2696245733788,67.1208846597699,0.23674346697778
"095",2016,"Auto Theft",21,"Annex",29300,7.16723549488055,11.9533084105112,0.0627307145975866
"095",2016,"Break and Enter",124,"Annex",29300,42.320819112628,23.5590159893207,0.52405672662171
"095",2016,"Robbery",50,"Annex",29300,17.0648464163823,13.2661908051903,0.290667535302837
"095",2016,"Theft Over",21,"Annex",29300,7.16723549488055,3.75877737435639,0.308600657323077
"095",2017,"Assault",278,"Annex",29300,94.8805460750853,69.4035720859218,0.174670952014823
"095",2017,"Auto Theft",26,"Annex",29300,8.87372013651877,13.0194983285573,0.0800387120373812
"095",2017,"Break and Enter",117,"Annex",29300,39.9317406143345,25.2878854736903,0.358811866778484
"095",2017,"Robbery",67,"Annex",29300,22.8668941979522,14.3548478472783,0.326274720463779
"095",2017,"Theft Over",33,"Annex",29300,11.2627986348123,4.12216830498806,0.399993083137462
"095",2018,"Assault",274,"Annex",29300,93.5153583617747,70.45244134518,0.190853444719513
"095",2018,"Auto Theft",33,"Annex",29300,11.2627986348123,16.9822295749662,0.0636141528292499
"095",2018,"Break and Enter",173,"Annex",29300,59.0443686006826,27.5990772510942,0.431207379918786
"095",2018,"Robbery",45,"Annex",29300,15.358361774744,13.2701503600022,0.182256750042778
"095",2018,"Theft Over",48,"Annex",29300,16.382252559727,4.47180131994928,0.486400397397621
"095",2019,"Assault",316,"Annex",29300,107.849829351536,74.3439178949927,0.185554095745213
"095",2019,"Auto Theft",27,"Annex",29300,9.21501706484642,18.6275271489613,0.0449421600290953
"095",2019,"Break and Enter",216,"Annex",29300,73.7201365187713,31.0331575818545,0.46514998200668
"095",2019,"Robbery",38,"Annex",29300,12.9692832764505,12.642311995235,0.188421922268316
"095",2019,"Theft Over",41,"Annex",29300,13.9931740614334,4.91033294764247,0.266671136354646
"095",2020,"Assault",284,"Annex",29300,96.9283276450512,64.6066532437307,0.249792862154863
"095",2020,"Auto Theft",40,"Annex",29300,13.6518771331058,20.3235219509665,0.0870640258398687
"095",2020,"Break and Enter",204,"Annex",29300,69.6245733788396,25.6028576114286,0.592065876564362
"095",2020,"Robbery",44,"Annex",29300,15.0170648464164,9.79054142585102,0.230500154421476
"095",2020,"Theft Over",30,"Annex",29300,10.2389078498294,4.32598074185994,0.394079233609877
"095",2021,"Assault",301,"Annex",29300,102.730375426621,67.000711128936,0.280768089645443
"095",2021,"Auto Theft",42,"Annex",29300,14.3344709897611,23.3490047634096,0.0668692152831675
"095",2021,"Break and Enter",153,"Annex",29300,52.2184300341297,20.432061457531,0.555867875625643
"095",2021,"Robbery",54,"Annex",29300,18.4300341296928,8.00060922030759,0.335226734922062
"095",2021,"Theft Over",36,"Annex",29300,12.2866894197952,3.86280673690401,0.526798961632686
"095",2022,"Assault",387,"Annex",29300,132.081911262799,75.5027763886577,0.347959507781419
"095",2022,"Auto Theft",71,"Annex",29300,24.2320819112628,34.6283205409473,0.0860696634714905
"095",2022,"Break and Enter",140,"Annex",29300,47.7815699658703,22.1324764378535,0.4698644318957
"095",2022,"Robbery",44,"Annex",29300,15.0170648464164,10.1236637693902,0.33409730961737
"095",2022,"Theft Over",40,"Annex",29300,13.6518771331058,5.07012294090382,0.337823013985053
"095",2023,"Assault",402,"Annex",29300,137.201365187713,86.6815187447212,0.281106577986968
"095",2023,"Auto Theft",86,"Annex",29300,29.3515358361775,43.1316360491142,0.0961222992706922
"095",2023,"Break and Enter",137,"Annex",29300,46.7576791808874,28.2926805343177,0.41507932436901
"095",2023,"Robbery",60,"Annex",29300,20.4778156996587,11.2130876852936,0.398616872141606
"095",2023,"Theft Over",63,"Annex",29300,21.5017064846416,6.10925045926995,0.50784026065949
"095",2024,"Assault",442,"Annex",29300,150.853242320819,88.726117235917,0.274697600154891
"095",2024,"Auto Theft",64,"Annex",29300,21.8430034129693,32.7007361583231,0.0874494897249487
"095",2024,"Break and Enter",148,"Annex",29300,50.5119453924915,25.2795511272439,0.588364190538954
"095",2024,"Robbery",44,"Annex",29300,15.0170648464164,11.3101442433483,0.236415760197462
"095",2024,"Theft Over",70,"Annex",29300,23.8907849829352,6.42981597689917,0.611868758849865
"095",2025,"Assault",407,"Annex",29300,138.907849829352,82.5823093970963,0.207968942144816
"095",2025,"Auto Theft",45,"Annex",29300,15.358361774744,24.5124507884229,0.0904655649780228
"095",2025,"Break and Enter",149,"Annex",29300,50.8532423208191,21.9516187363523,0.535566094839239
"095",2025,"Robbery",31,"Annex",29300,10.580204778157,8.84684607787153,0.257442082377564
"095",2025,"Theft Over",43,"Annex",29300,14.6757679180887,6.25993971099421,0.476044911831129
"096",2014,"Assault",26,"Casa Loma",11350,22.9074889867841,59.7037606491133,0.045067006705105
"096",2014,"Auto Theft",4,"Casa Loma",11350,3.52422907488987,12.5725770449819,0.0293044593967027
"096",2014,"Break and Enter",32,"Casa Loma",11350,28.1938325991189,26.6978755593416,0.224477488182528
"096",2014,"Robbery",8,"Casa Loma",11350,7.04845814977974,13.5821805100475,0.0806408953552349
"096",2014,"Theft Over",5,"Casa Loma",11350,4.40528634361234,3.65174026360149,0.136153930963075
"096",2015,"Assault",35,"Casa Loma",11350,30.8370044052863,64.8993305496583,0.0496421528763629
"096",2015,"Auto Theft",2,"Casa Loma",11350,1.76211453744493,11.9822217582044,0.00907370128179175
"096",2015,"Break and Enter",24,"Casa Loma",11350,21.1453744493392,25.5038899189161,0.181545460729023
"096",2015,"Robbery",5,"Casa Loma",11350,4.40528634361234,12.4561626193602,0.0623512310509057
"096",2015,"Theft Over",4,"Casa Loma",11350,3.52422907488987,3.66782701415542,0.144801634982805
"096",2016,"Assault",41,"Casa Loma",11350,36.1233480176211,67.1208846597699,0.0723585998139301
"096",2016,"Auto Theft",6,"Casa Loma",11350,5.2863436123348,11.9533084105112,0.0427721850096543
"096",2016,"Break and Enter",19,"Casa Loma",11350,16.7400881057269,23.5590159893207,0.16411927400177
"096",2016,"Robbery",2,"Casa Loma",11350,1.76211453744493,13.2661908051903,0.018446385766211
"096",2016,"Theft Over",7,"Casa Loma",11350,6.16740088105727,3.75877737435639,0.262440840138474
"096",2017,"Assault",34,"Casa Loma",11350,29.9559471365639,69.4035720859218,0.0343938016656825
"096",2017,"Auto Theft",9,"Casa Loma",11350,7.9295154185022,13.0194983285573,0.0701140636421732
"096",2017,"Break and Enter",29,"Casa Loma",11350,25.5506607929515,25.2878854736903,0.211588012570695
"096",2017,"Robbery",9,"Casa Loma",11350,7.9295154185022,14.3548478472783,0.103351404997601
"096",2017,"Theft Over",7,"Casa Loma",11350,6.16740088105727,4.12216830498806,0.213757065822476
"096",2018,"Assault",46,"Casa Loma",11350,40.5286343612335,70.45244134518,0.07163579719777
"096",2018,"Auto Theft",16,"Casa Loma",11350,14.0969162995595,16.9822295749662,0.0828466764478277
"096",2018,"Break and Enter",22,"Casa Loma",11350,19.3832599118943,27.5990772510942,0.126182973304512
"096",2018,"Robbery",6,"Casa Loma",11350,5.2863436123348,13.2701503600022,0.056381803421983
"096",2018,"Theft Over",2,"Casa Loma",11350,1.76211453744493,4.47180131994928,0.0403040751378538
"096",2019,"Assault",54,"Casa Loma",11350,47.5770925110132,74.3439178949927,0.0670092881496828
"096",2019,"Auto Theft",5,"Casa Loma",11350,4.40528634361234,18.6275271489613,0.0115663701355843
"096",2019,"Break and Enter",32,"Casa Loma",11350,28.1938325991189,31.0331575818545,0.155347904416367
"096",2019,"Robbery",8,"Casa Loma",11350,7.04845814977974,12.642311995235,0.097142061361473
"096",2019,"Theft Over",2,"Casa Loma",11350,1.76211453744493,4.91033294764247,0.0269154871406966
"096",2020,"Assault",67,"Casa Loma",11350,59.0308370044053,64.6066532437307,0.139248195945042
"096",2020,"Auto Theft",24,"Casa Loma",11350,21.1453744493392,20.3235219509665,0.151867052392166
"096",2020,"Break and Enter",37,"Casa Loma",11350,32.5991189427313,25.6028576114286,0.262544998921616
"096",2020,"Robbery",3,"Casa Loma",11350,2.6431718061674,9.79054142585102,0.0232430007331547
"096",2020,"Theft Over",7,"Casa Loma",11350,6.16740088105727,4.32598074185994,0.230349052640506
"096",2021,"Assault",45,"Casa Loma",11350,39.647577092511,67.000711128936,0.0815779053136976
"096",2021,"Auto Theft",20,"Casa Loma",11350,17.6211453744493,23.3490047634096,0.0893017325851507
"096",2021,"Break and Enter",34,"Casa Loma",11350,29.9559471365639,20.432061457531,0.300654458070369
"096",2021,"Robbery",1,"Casa Loma",11350,0.881057268722467,8.00060922030759,0.00420133303683507
