"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","TSNS.DESIGNATION"
"153",2017,"Auto Theft",4,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2017,"Break and Enter",11,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2017,"Robbery",6,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2017,"Theft Over",5,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2018,"Assault",67,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2018,"Auto Theft",11,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2018,"Break and Enter",13,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2018,"Robbery",7,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2018,"Theft Over",5,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2019,"Assault",42,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2019,"Auto Theft",16,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2019,"Break and Enter",13,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2019,"Robbery",3,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2019,"Theft Over",4,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2020,"Assault",42,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2020,"Auto Theft",34,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2020,"Break and Enter",13,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2020,"Robbery",9,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2020,"Theft Over",3,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2021,"Assault",50,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2021,"Auto Theft",32,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2021,"Break and Enter",17,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2021,"Robbery",6,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2021,"Theft Over",5,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2022,"Assault",38,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2022,"Auto Theft",19,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2022,"Break and Enter",8,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2022,"Robbery",1,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2022,"Theft Over",9,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2023,"Assault",50,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2023,"Auto Theft",28,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2023,"Break and Enter",20,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2023,"Robbery",6,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2023,"Theft Over",6,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2024,"Assault",53,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2024,"Auto Theft",18,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2024,"Break and Enter",20,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2024,"Robbery",12,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2024,"Theft Over",2,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2025,"Assault",68,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2025,"Auto Theft",11,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2025,"Break and Enter",18,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2025,"Robbery",5,"Avondale","Not an NIA or Emerging Neighbourhood"
"153",2025,"Theft Over",3,"Avondale","Not an NIA or Emerging Neighbourhood"
"154",2014,"Assault",214,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2014,"Auto Theft",69,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2014,"Break and Enter",56,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2014,"Robbery",40,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2014,"Theft Over",12,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2015,"Assault",228,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2015,"Auto Theft",69,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2015,"Break and Enter",43,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2015,"Robbery",39,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2015,"Theft Over",4,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2016,"Assault",236,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2016,"Auto Theft",54,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2016,"Break and Enter",24,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2016,"Robbery",34,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2016,"Theft Over",8,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2017,"Assault",290,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2017,"Auto Theft",55,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2017,"Break and Enter",32,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2017,"Robbery",46,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2017,"Theft Over",9,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2018,"Assault",300,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2018,"Auto Theft",77,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2018,"Break and Enter",47,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2018,"Robbery",38,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2018,"Theft Over",10,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2019,"Assault",291,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2019,"Auto Theft",89,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2019,"Break and Enter",77,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2019,"Robbery",41,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2019,"Theft Over",5,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2020,"Assault",242,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2020,"Auto Theft",100,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2020,"Break and Enter",47,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2020,"Robbery",50,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2020,"Theft Over",14,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2021,"Assault",292,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2021,"Auto Theft",113,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2021,"Break and Enter",63,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2021,"Robbery",28,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2021,"Theft Over",20,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2022,"Assault",317,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2022,"Auto Theft",110,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2022,"Break and Enter",51,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2022,"Robbery",39,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2022,"Theft Over",18,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2023,"Assault",439,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2023,"Auto Theft",167,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2023,"Break and Enter",85,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2023,"Robbery",31,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2023,"Theft Over",22,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2024,"Assault",394,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2024,"Auto Theft",109,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2024,"Break and Enter",57,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2024,"Robbery",36,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2024,"Theft Over",15,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2025,"Assault",269,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2025,"Auto Theft",111,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2025,"Break and Enter",38,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2025,"Robbery",39,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"154",2025,"Theft Over",19,"Oakdale-Beverley Heights","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2014,"Assault",113,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2014,"Auto Theft",37,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2014,"Break and Enter",30,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2014,"Robbery",28,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2014,"Theft Over",6,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2015,"Assault",126,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2015,"Auto Theft",36,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2015,"Break and Enter",33,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2015,"Robbery",24,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2015,"Theft Over",10,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2016,"Assault",132,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2016,"Auto Theft",36,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2016,"Break and Enter",28,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2016,"Robbery",13,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2016,"Theft Over",4,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2017,"Assault",138,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2017,"Auto Theft",31,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2017,"Break and Enter",27,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2017,"Robbery",18,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2017,"Theft Over",12,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2018,"Assault",124,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2018,"Auto Theft",36,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2018,"Break and Enter",41,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2018,"Robbery",32,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2018,"Theft Over",2,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2019,"Assault",136,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2019,"Auto Theft",70,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2019,"Break and Enter",37,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2019,"Robbery",21,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2019,"Theft Over",7,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2020,"Assault",130,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2020,"Auto Theft",54,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2020,"Break and Enter",45,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2020,"Robbery",6,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2020,"Theft Over",10,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2021,"Assault",133,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2021,"Auto Theft",59,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2021,"Break and Enter",29,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2021,"Robbery",11,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2021,"Theft Over",7,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2022,"Assault",137,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2022,"Auto Theft",128,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2022,"Break and Enter",31,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2022,"Robbery",26,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2022,"Theft Over",13,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2023,"Assault",200,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2023,"Auto Theft",102,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2023,"Break and Enter",75,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2023,"Robbery",28,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2023,"Theft Over",17,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2024,"Assault",207,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2024,"Auto Theft",82,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2024,"Break and Enter",29,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2024,"Robbery",20,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2024,"Theft Over",15,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2025,"Assault",171,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2025,"Auto Theft",77,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2025,"Break and Enter",38,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2025,"Robbery",28,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"155",2025,"Theft Over",18,"Downsview","Neighbourhood Improvement Area (formerly Downsview-Roding-CFB)"
"156",2014,"Assault",137,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2014,"Auto Theft",38,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2014,"Break and Enter",71,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2014,"Robbery",52,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2014,"Theft Over",7,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2015,"Assault",146,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2015,"Auto Theft",40,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2015,"Break and Enter",34,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2015,"Robbery",56,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2015,"Theft Over",8,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2016,"Assault",176,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2016,"Auto Theft",41,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2016,"Break and Enter",29,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2016,"Robbery",48,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2016,"Theft Over",10,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2017,"Assault",175,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2017,"Auto Theft",26,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2017,"Break and Enter",28,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2017,"Robbery",68,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2017,"Theft Over",14,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2018,"Assault",182,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2018,"Auto Theft",39,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2018,"Break and Enter",33,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2018,"Robbery",43,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2018,"Theft Over",13,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2019,"Assault",209,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2019,"Auto Theft",38,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2019,"Break and Enter",31,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2019,"Robbery",35,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2019,"Theft Over",9,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2020,"Assault",130,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2020,"Auto Theft",48,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2020,"Break and Enter",20,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2020,"Robbery",19,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2020,"Theft Over",5,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2021,"Assault",133,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2021,"Auto Theft",77,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2021,"Break and Enter",18,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2021,"Robbery",49,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2021,"Theft Over",7,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2022,"Assault",165,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2022,"Auto Theft",84,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2022,"Break and Enter",25,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2022,"Robbery",54,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2022,"Theft Over",13,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2023,"Assault",241,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2023,"Auto Theft",153,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2023,"Break and Enter",27,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2023,"Robbery",52,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2023,"Theft Over",21,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2024,"Assault",192,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2024,"Auto Theft",127,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2024,"Break and Enter",23,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2024,"Robbery",57,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2024,"Theft Over",13,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2025,"Assault",168,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2025,"Auto Theft",96,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2025,"Break and Enter",29,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2025,"Robbery",45,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"156",2025,"Theft Over",16,"Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"157",2014,"Assault",60,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2014,"Auto Theft",9,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2014,"Break and Enter",26,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2014,"Robbery",15,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2014,"Theft Over",2,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2015,"Assault",70,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2015,"Auto Theft",12,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2015,"Break and Enter",28,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2015,"Robbery",17,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2015,"Theft Over",2,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2016,"Assault",79,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2016,"Auto Theft",8,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2016,"Break and Enter",28,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2016,"Robbery",14,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2016,"Theft Over",4,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2017,"Assault",98,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2017,"Auto Theft",11,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2017,"Break and Enter",35,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2017,"Robbery",13,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2017,"Theft Over",3,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2018,"Assault",71,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2018,"Auto Theft",14,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2018,"Break and Enter",18,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2018,"Robbery",5,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2019,"Assault",72,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2019,"Auto Theft",19,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2019,"Break and Enter",21,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2019,"Robbery",6,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2019,"Theft Over",1,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2020,"Assault",77,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2020,"Auto Theft",8,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2020,"Break and Enter",11,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2020,"Robbery",3,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2020,"Theft Over",1,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2021,"Assault",60,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2021,"Auto Theft",15,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2021,"Break and Enter",4,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2021,"Robbery",7,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2022,"Assault",41,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2022,"Auto Theft",23,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2022,"Break and Enter",8,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2022,"Robbery",5,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2022,"Theft Over",2,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2023,"Assault",74,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2023,"Auto Theft",24,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2023,"Break and Enter",15,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2023,"Robbery",20,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2023,"Theft Over",1,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2024,"Assault",68,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2024,"Auto Theft",33,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2024,"Break and Enter",14,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2024,"Robbery",10,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2024,"Theft Over",2,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2025,"Assault",77,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2025,"Auto Theft",34,"Bendale South","Not an NIA or Emerging Neighbourhood"
"157",2025,"Break and Enter",9,"Bendale South","Not an NIA or Emerging Neighbourhood"
